ID,Company,Product,HTSUSCode,PublicStatus,WindowClose,PublishDate
260639,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/9/2021,11/9/2021
260148,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,12/9/2021,11/9/2021
260124,Dai Ichi USA LTD,Steel,7219330038,Granted,12/25/2021,11/9/2021
260074,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/9/2021,11/9/2021
260064,Benzer Enterprise One Inc. ,Steel,7219330036,Granted,12/9/2021,11/9/2021
260059,Benzer Enterprise One Inc. ,Steel,7219330020,Granted,12/9/2021,11/9/2021
259776,Dai Ichi USA LTD,Steel,7219330044,Granted,12/4/2021,11/4/2021
259726,"RM CREATIONS, INC.",Steel,7219330042,Granted,12/4/2021,11/4/2021
259725,"RM CREATIONS, INC.",Steel,7219330042,Granted,12/4/2021,11/4/2021
259718,"RM CREATIONS, INC.",Steel,7219330042,Granted,12/4/2021,11/4/2021
259713,"RM CREATIONS, INC.",Steel,7219330042,Granted,12/4/2021,11/4/2021
259684,Boyd Metals of Fort Smith,Steel,7219330070,Granted,12/4/2021,11/4/2021
259636,Cleveland Metal Exchange,Steel,7219330038,Granted,12/19/2021,11/3/2021
259633,Cleveland Metal Exchange,Steel,7219330038,Granted,12/3/2021,11/3/2021
259628,Cleveland Metal Exchange,Steel,7219330038,Granted,12/19/2021,11/3/2021
259618,Cleveland Metal Exchange,Steel,7219330038,Granted,12/19/2021,11/3/2021
259617,Cleveland Metal Exchange,Steel,7219330038,Granted,12/3/2021,11/3/2021
259611,Cleveland Metal Exchange,Steel,7219330038,Granted,12/19/2021,11/3/2021
259610,Cleveland Metal Exchange,Steel,7219330038,Granted,12/19/2021,11/3/2021
259546,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/19/2021,11/3/2021
259542,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/19/2021,11/3/2021
259455,Central National Gottsman Inc.,Steel,7219330044,Granted,12/19/2021,11/3/2021
259438,National Kwikmetal Service LLC,Steel,7219330038,Granted,12/3/2021,11/3/2021
259156,"Mirror Metals, Inc.",Steel,7219330070,Granted,12/2/2021,11/2/2021
259081,Central National Gottesman Inc.,Steel,7219330038,Granted,12/18/2021,11/2/2021
258839,National Kwikmetal Service LLC,Steel,7219330036,Granted,11/28/2021,10/29/2021
258822,"Webco Industries, Inc.				",Steel,7219330036,Granted,12/17/2021,11/1/2021
258502,Dai Ichi USA LTD,Steel,7219330020,Granted,11/28/2021,10/29/2021
258392,"Crompion International, LLC",Steel,7219330045,Granted,11/26/2021,10/27/2021
258358,"Crompion International, LLC",Steel,7219330045,Granted,11/28/2021,10/29/2021
258186,"Webco Industries, Inc.				",Steel,7219330038,Granted,12/14/2021,10/27/2021
258185,"Outokumpu Stainless USA, LLC",Steel,7219330070,Granted,11/26/2021,10/27/2021
258151,"Outokumpu Stainless USA, LLC",Steel,7219330020,Granted,11/27/2021,10/28/2021
258113,"Outokumpu Stainless USA, LLC",Steel,7219330036,Granted,11/27/2021,10/28/2021
258108,"Outokumpu Stainless USA, LLC",Steel,7219330036,Granted,11/27/2021,10/28/2021
258102,"Outokumpu Stainless USA, LLC",Steel,7219330036,Granted,11/26/2021,10/27/2021
258100,"Outokumpu Stainless USA, LLC",Steel,7219330036,Granted,11/27/2021,10/28/2021
258092,Cleveland Metal Exchange,Steel,7219330038,Granted,11/27/2021,10/28/2021
257912,"Outokumpu Stainless USA, LLC",Steel,7219330020,Granted,11/26/2021,10/27/2021
257830,Cleveland Metal Exchange,Steel,7219330038,Granted,11/27/2021,10/28/2021
257722,National Kwikmetal Service LLC,Steel,7219330038,Granted,11/27/2021,10/28/2021
257716,National Kwikmetal Service LLC,Steel,7219330038,Granted,11/26/2021,10/27/2021
257682,Forms & Surfaces,Steel,7219330070,Granted,11/26/2021,10/27/2021
257592,Dai Ichi USA LTD,Steel,7219330020,Granted,12/10/2021,10/25/2021
257587,Dai Ichi USA LTD,Steel,7219330020,Granted,11/25/2021,10/26/2021
257576,Dai Ichi USA LTD,Steel,7219330020,Granted,11/27/2021,10/28/2021
257416,"Outokumpu Stainless USA, LLC",Steel,7219330020,Granted,11/25/2021,10/26/2021
257415,"Outokumpu Stainless USA, LLC",Steel,7219330020,Granted,11/25/2021,10/26/2021
257394,National Kwikmetal Service LLC,Steel,7219330038,Pending-Surrebuttal Window Closed,12/14/2021,10/27/2021
257393,"Outokumpu Stainless USA, LLC",Steel,7219330045,Granted,11/27/2021,10/28/2021
257390,"Outokumpu Stainless USA, LLC",Steel,7219330045,Granted,12/6/2021,10/27/2021
257382,Boyd Metals of Little Rock,Steel,7219330045,Granted,12/14/2021,10/27/2021
257334,Dai Ichi USA LTD,Steel,7219330020,Granted,12/7/2021,10/22/2021
257066,National Kwikmetal Service LLC,Steel,7219330038,Granted,11/24/2021,10/25/2021
256826,Forms & Surfaces,Steel,7219330045,Granted,11/21/2021,10/22/2021
256468,"Mirror Metals, Inc.",Steel,7219330045,Granted,11/19/2021,10/20/2021
256466,"Mirror Metals, Inc.",Steel,7219330070,Granted,11/24/2021,10/25/2021
256058,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,11/26/2021,10/19/2021
256005,Cleveland Metal Exchange,Steel,7219330038,Granted,12/4/2021,10/19/2021
256001,Cleveland Metal Exchange,Steel,7219330038,Granted,11/20/2021,10/21/2021
255995,Cleveland Metal Exchange,Steel,7219330038,Granted,12/4/2021,10/19/2021
255986,Cleveland Metal Exchange,Steel,7219330038,Granted,12/5/2021,10/20/2021
255688,Cleveland Metal Exchange,Steel,7219330044,Granted,12/5/2021,10/20/2021
255628,  Cleveland Metal Exchange,Steel,7219330020,Granted,11/17/2021,10/18/2021
255624,Cleveland Metal Exchange,Steel,7219330038,Granted,12/5/2021,10/20/2021
255226,Dai Ichi USA LTD,Steel,7219330038,Granted,11/17/2021,10/18/2021
255111,Dai Ichi USA LTD,Steel,7219330038,Granted,12/4/2021,10/19/2021
254750,Cleveland Metal Exchange,Steel,7219330038,Granted,12/4/2021,10/19/2021
254736,"Outokumpu Stainless USA, LLC",Steel,7219330020,Granted,11/19/2021,10/20/2021
254647,Cleveland Metal Exchange,Steel,7219330038,Granted,12/4/2021,10/19/2021
254216,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/30/2021,10/15/2021
254192,Boyd Metals of Fort Smith,Steel,7219330045,Granted,11/30/2021,10/15/2021
254079,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/29/2021,10/14/2021
254027,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/28/2021,10/13/2021
253353,Dai Ichi USA LTD,Steel,7219330038,Granted,11/29/2021,10/14/2021
253301,RVL Metals Inc.,Steel,7219330070,Granted,11/30/2021,10/15/2021
253300,RVL Metals Inc.,Steel,7219330070,Granted,11/29/2021,10/14/2021
253299,RVL Metals Inc.,Steel,7219330070,Granted,11/28/2021,10/13/2021
253298,RVL Metals Inc.,Steel,7219330070,Granted,11/28/2021,10/13/2021
253160,"Crompion International, LLC",Steel,7219330080,Granted,11/13/2021,10/14/2021
253152,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/30/2021,10/15/2021
253150,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/28/2021,10/13/2021
253148,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/28/2021,10/13/2021
253119,Cleveland Metal Exchange,Steel,7219330038,Granted,11/28/2021,10/13/2021
253108,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/28/2021,10/13/2021
253089,Boyd Metals of Fort Smith,Steel,7219330045,Granted,11/28/2021,10/13/2021
253088,Cleveland Metal Exchange,Steel,7219330038,Granted,11/29/2021,10/14/2021
253063,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/28/2021,10/13/2021
253038,Cleveland Metal Exchange,Steel,7219330038,Granted,11/11/2021,10/12/2021
253025,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/11/2021,10/12/2021
252986,Boyd Metals of Fort Smith,Steel,7219330045,Granted,11/11/2021,10/12/2021
252980,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/28/2021,10/13/2021
252979,Boyd Metals of Fort Smith,Steel,7219330045,Granted,11/11/2021,10/12/2021
252861,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/11/2021,10/12/2021
252859,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/28/2021,10/13/2021
252857,Boyd Metals of Fort Smith,Steel,7219330070,Granted,11/11/2021,10/12/2021
252854,Boyd Metals of Fort Smith,Steel,7219330045,Granted,11/11/2021,10/12/2021
252796,Cleveland Metal Exchange,Steel,7219330038,Granted,11/28/2021,10/13/2021
252770,Cleveland Metal Exchange,Steel,7219330044,Granted,11/11/2021,10/12/2021
252316,"Mirror Metals, Inc.",Steel,7219330045,Granted,11/6/2021,10/7/2021
252294,"Crompion International, LLC",Steel,7219330025,Granted,11/6/2021,10/7/2021
252285,"Crompion International, LLC",Steel,7219330045,Granted,11/6/2021,10/7/2021
252281,"Mirror Metals, Inc.",Steel,7219330070,Granted,11/6/2021,10/7/2021
252273,"Crompion International, LLC",Steel,7219330025,Granted,11/6/2021,10/7/2021
252270,"Crompion International, LLC",Steel,7219330045,Granted,11/6/2021,10/7/2021
252198,"Mirror Metals, Inc.",Steel,7219330045,Granted,11/5/2021,10/6/2021
252196,"Mirror Metals, Inc.",Steel,7219330070,Granted,11/5/2021,10/6/2021
252195,"Mirror Metals, Inc.",Steel,7219330045,Granted,11/5/2021,10/6/2021
252193,"Mirror Metals, Inc.",Steel,7219330070,Granted,11/5/2021,10/6/2021
252182,"Mirror Metals, Inc.",Steel,7219330045,Granted,11/5/2021,10/6/2021
252154,"Mirror Metals, Inc.",Steel,7219330070,Granted,11/5/2021,10/6/2021
251838,"Webco Industries, Inc.				",Steel,7219330038,Granted,11/4/2021,10/5/2021
251837,"Webco Industries, Inc.				",Steel,7219330038,Granted,11/4/2021,10/5/2021
251831,"Webco Industries, Inc.				",Steel,7219330038,Granted,11/4/2021,10/5/2021
251802,"RM CREATIONS, INC.",Steel,7219330042,Granted,11/4/2021,10/5/2021
251685,"Crompion International, LLC",Steel,7219330045,Granted,11/3/2021,10/4/2021
251683,"Crompion International, LLC",Steel,7219330045,Granted,11/3/2021,10/4/2021
251109,"RM CREATIONS, INC.",Steel,7219330036,Granted,11/15/2021,9/30/2021
251023,"RM CREATIONS, INC.",Steel,7219330020,Granted,10/29/2021,9/29/2021
251012,"RM CREATIONS, INC.",Steel,7219330036,Granted,10/29/2021,9/29/2021
251010,"Crompion International, LLC",Steel,7219330080,Granted,10/29/2021,9/29/2021
251000,"Crompion International, LLC",Steel,7219330025,Granted,10/29/2021,9/29/2021
250999,"RM CREATIONS, INC.",Steel,7219330036,Granted,10/29/2021,9/29/2021
250990,"RM CREATIONS, INC.",Steel,7219330036,Granted,10/29/2021,9/29/2021
250979,"Crompion International, LLC",Steel,7219330025,Granted,10/29/2021,9/29/2021
250966,"RM CREATIONS, INC.",Steel,7219330020,Granted,10/29/2021,9/29/2021
250959,"RM CREATIONS, INC.",Steel,7219330020,Granted,10/29/2021,9/29/2021
250908,Dai Ichi USA LTD,Steel,7219330020,Granted,10/29/2021,9/29/2021
250652,ATLAS STEEL PRODUCTS CO.,Steel,7219330025,Granted,10/28/2021,9/28/2021
250651,ATLAS STEEL PRODUCTS CO.,Steel,7219330025,Granted,10/28/2021,9/28/2021
250644,ATLAS STEEL PRODUCTS CO.,Steel,7219330025,Granted,10/28/2021,9/28/2021
250643,ATLAS STEEL PRODUCTS CO.,Steel,7219330042,Granted,10/28/2021,9/28/2021
250415,RVL Metals Inc.,Steel,7219330070,Granted,11/9/2021,9/24/2021
250409,RVL Metals Inc.,Steel,7219330070,Granted,10/27/2021,9/27/2021
250407,RVL Metals Inc.,Steel,7219330070,Granted,11/9/2021,9/24/2021
250405,RVL Metals Inc.,Steel,7219330070,Granted,11/9/2021,9/24/2021
250404,RVL Metals Inc.,Steel,7219330070,Granted,11/9/2021,9/24/2021
250357,RVL Metals Inc.,Steel,7219330070,Granted,11/9/2021,9/24/2021
250202,"RM CREATIONS, INC.",Steel,7219330042,Granted,10/24/2021,9/24/2021
250153,RVL Metals Inc.,Steel,7219330070,Granted,11/9/2021,9/24/2021
250152,RVL Metals Inc.,Steel,7219330070,Granted,11/9/2021,9/24/2021
250146,RVL Metals Inc.,Steel,7219330070,Granted,11/9/2021,9/24/2021
249559,RVL Metals Inc.,Steel,7219330070,Granted,11/6/2021,9/21/2021
249538,SACHIN STEEL INC,Steel,7219330038,Granted,10/28/2021,9/20/2021
249252,Dai Ichi USA LTD,Steel,7219330020,Granted,11/5/2021,9/20/2021
249144,"RM CREATIONS, INC.",Steel,7219330042,Granted,10/20/2021,9/20/2021
249121,"RM CREATIONS, INC.",Steel,7219330036,Granted,11/5/2021,9/20/2021
249115,"RM CREATIONS, INC.",Steel,7219330036,Granted,11/5/2021,9/20/2021
248982,American Keg Company,Steel,7219330070,Granted,11/5/2021,9/20/2021
248839,National Kwikmetal Service LLC,Steel,7219330038,Granted,11/2/2021,9/17/2021
248674,National Kwikmetal Service LLC,Steel,7219330038,Granted,11/5/2021,9/20/2021
248440,American Keg Company,Steel,7219330070,Granted,10/15/2021,9/15/2021
247864,Dai Ichi USA LTD,Steel,7219330038,Denied,10/30/2021,9/14/2021
247861,Dai Ichi USA LTD,Steel,7219330038,Granted,10/30/2021,9/14/2021
247858,Dai Ichi USA LTD,Steel,7219330038,Granted,10/30/2021,9/14/2021
247819,National Kwikmetal Service LLC,Steel,7219330038,Granted,10/30/2021,9/14/2021
247802,National Kwikmetal Service LLC,Steel,7219330038,Granted,10/14/2021,9/14/2021
247693,ATLAS STEEL PRODUCTS CO.,Steel,7219330025,Granted,10/30/2021,9/14/2021
247688,ATLAS STEEL PRODUCTS CO.,Steel,7219330038,Granted,10/29/2021,9/13/2021
247488,Cleveland Metal Exchange,Steel,7219330070,Granted,10/29/2021,9/13/2021
247342,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/29/2021,9/13/2021
247323,Cleveland Metal Exchange,Steel,7219330038,Granted,10/21/2021,9/13/2021
247311,Cleveland Metal Exchange,Steel,7219330038,Granted,10/21/2021,9/13/2021
247305,Cleveland Metal Exchange,Steel,7219330020,Granted,10/10/2021,9/10/2021
247287,Cleveland Metal Exchange,Steel,7219330038,Granted,10/21/2021,9/13/2021
247274,Cleveland Metal Exchange,Steel,7219330038,Granted,10/21/2021,9/13/2021
247099,Cleveland Metal Exchange,Steel,7219330038,Granted,10/21/2021,9/13/2021
247072,Boyd Metals of Joplin,Steel,7219330070,Granted,10/26/2021,9/10/2021
247047,National Kwikmetal Service LLC,Steel,7219330038,Granted,10/13/2021,9/13/2021
247032,National Kwikmetal Service LLC,Steel,7219330038,Granted,10/10/2021,9/10/2021
247014,National Kwikmetal Service LLC,Steel,7219330038,Granted,10/10/2021,9/10/2021
246984,National Kwikmetal Service LLC,Steel,7219330038,Granted,10/10/2021,9/10/2021
246966,National Kwikmetal Service LLC,Steel,7219330038,Granted,10/10/2021,9/10/2021
246887,Cleveland Metal Exchange,Steel,7219330038,Granted,10/29/2021,9/13/2021
246880,Cleveland Metal Exchange,Steel,7219330038,Granted,10/26/2021,9/10/2021
246868,Cleveland Metal Exchange,Steel,7219330038,Denied,10/26/2021,9/10/2021
246859,Cleveland Metal Exchange,Steel,7219330038,Granted,10/29/2021,9/13/2021
246847,Cleveland Metal Exchange,Steel,7219330044,Granted,10/13/2021,9/13/2021
246822,Cleveland Metal Exchange,Steel,7219330020,Granted,10/26/2021,9/10/2021
246816,Cleveland Metal Exchange,Steel,7219330038,Granted,10/26/2021,9/10/2021
246417,Cleveland Metal Exchange,Steel,7219330036,Denied,10/24/2021,9/8/2021
246415,Cleveland Metal Exchange,Steel,7219330044,Granted,10/24/2021,9/8/2021
246414,Cleveland Metal Exchange,Steel,7219330038,Granted,10/23/2021,9/7/2021
246406,Cleveland Metal Exchange,Steel,7219330038,Granted,10/7/2021,9/7/2021
246396,Cleveland Metal Exchange,Steel,7219330020,Denied,10/24/2021,9/8/2021
246393,Cleveland Metal Exchange,Steel,7219330038,Granted,10/8/2021,9/8/2021
246390,Cleveland Metal Exchange,Steel,7219330038,Granted,10/23/2021,9/7/2021
246377,Cleveland Metal Exchange,Steel,7219330025,Granted,10/24/2021,9/8/2021
246355,Cleveland Metal Exchange,Steel,7219330020,Denied,10/24/2021,9/8/2021
246353,Cleveland Metal Exchange,Steel,7219330020,Granted,10/24/2021,9/8/2021
246351,Cleveland Metal Exchange,Steel,7219330038,Granted,10/24/2021,9/8/2021
246349,Cleveland Metal Exchange,Steel,7219330020,Granted,10/24/2021,9/8/2021
246346,Cleveland Metal Exchange,Steel,7219330020,Granted,10/23/2021,9/7/2021
246344,Cleveland Metal Exchange,Steel,7219330038,Granted,10/24/2021,9/8/2021
246335,Cleveland Metal Exchange,Steel,7219330038,Denied,10/24/2021,9/8/2021
246333,Cleveland Metal Exchange,Steel,7219330025,Granted,10/24/2021,9/8/2021
246319,Cleveland Metal Exchange,Steel,7219330025,Granted,10/24/2021,9/8/2021
246310,Cleveland Metal Exchange,Steel,7219330025,Granted,10/23/2021,9/7/2021
246248,Cleveland Metal Exchange,Steel,7219330025,Granted,10/24/2021,9/8/2021
246236,Cleveland Metal Exchange,Steel,7219330025,Granted,10/24/2021,9/8/2021
246233,Cleveland Metal Exchange,Steel,7219330044,Granted,10/7/2021,9/7/2021
246017,Cleveland Metal Exchange,Steel,7219330025,Granted,10/23/2021,9/7/2021
246013,Cleveland Metal Exchange,Steel,7219330025,Granted,10/23/2021,9/7/2021
246008,Cleveland Metal Exchange,Steel,7219330025,Granted,10/9/2021,9/9/2021
246002,Cleveland Metal Exchange,Steel,7219330025,Granted,10/24/2021,9/8/2021
245978,Cleveland Metal Exchange,Steel,7219330038,Granted,10/16/2021,9/8/2021
245968,Cleveland Metal Exchange,Steel,7219330020,Granted,10/23/2021,9/7/2021
245952,Cleveland Metal Exchange,Steel,7219330038,Granted,10/23/2021,9/7/2021
245934,Cleveland Metal Exchange,Steel,7219330042,Granted,10/8/2021,9/8/2021
245926,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/24/2021,9/8/2021
245912,Cleveland Metal Exchange,Steel,7219330042,Granted,10/7/2021,9/7/2021
245857,Cleveland Metal Exchange,Steel,7219330044,Granted,10/23/2021,9/7/2021
245839,Cleveland Metal Exchange,Steel,7219330044,Denied,10/23/2021,9/7/2021
245824,Cleveland Metal Exchange,Steel,7219330044,Granted,10/23/2021,9/7/2021
245820,Magna Energy Storage Systems USA LLC,Steel,7219330070,Granted,10/24/2021,9/8/2021
245814,Cleveland Metal Exchange,Steel,7219330044,Granted,10/24/2021,9/8/2021
245779,Boyd Metals of Joplin,Steel,7219330070,Granted,10/3/2021,9/3/2021
245752,Boyd Metals of Joplin,Steel,7219330045,Granted,10/19/2021,9/3/2021
245748,Boyd Metals of Joplin,Steel,7219330070,Granted,10/19/2021,9/3/2021
245742,Cleveland Metal Exchange,Steel,7219330044,Granted,10/19/2021,9/3/2021
245741,Boyd Metals of Joplin,Steel,7219330070,Granted,10/19/2021,9/3/2021
245737,Boyd Metals of Joplin,Steel,7219330070,Granted,10/19/2021,9/3/2021
245721,Boyd Metals of Joplin,Steel,7219330045,Granted,10/19/2021,9/3/2021
245717,Boyd Metals of Joplin,Steel,7219330070,Granted,10/19/2021,9/3/2021
245692,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/19/2021,9/3/2021
245690,Cleveland Metal Exchange,Steel,7219330038,Denied,10/19/2021,9/3/2021
245689,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/19/2021,9/3/2021
245679,Boyd Metals of Joplin,Steel,7219330045,Granted,10/19/2021,9/3/2021
245676,Boyd Metals of Joplin,Steel,7219330070,Granted,10/19/2021,9/3/2021
245672,Boyd Metals of Joplin,Steel,7219330045,Granted,10/19/2021,9/3/2021
245669,Boyd Metals of Joplin,Steel,7219330070,Granted,10/19/2021,9/3/2021
245549,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245548,Cleveland Metal Exchange,Steel,7219330038,Granted,10/2/2021,9/2/2021
245522,Boyd Metals of Joplin,Steel,7219330045,Granted,10/18/2021,9/2/2021
245499,Cleveland Metal Exchange,Steel,7219330044,Granted,10/18/2021,9/2/2021
245427,Cleveland Metal,Steel,7219330044,Granted,10/18/2021,9/2/2021
245388,Cleveland Metal Exchange,Steel,7219330038,Granted,10/18/2021,9/2/2021
245387,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245384,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245375,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/18/2021,9/2/2021
245374,Cleveland Metal,Steel,7219330038,Granted,10/18/2021,9/2/2021
245371,Cleveland Metal Exchange,Steel,7219330070,Granted,10/18/2021,9/2/2021
245368,Future Alloys Inc,Steel,7219330045,Granted,10/2/2021,9/2/2021
245367,Cleveland Metal,Steel,7219330038,Granted,10/18/2021,9/2/2021
245356,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245355,Cleveland Metal Exchange,Steel,7219330044,Granted,10/18/2021,9/2/2021
245351,Cleveland Metal,Steel,7219330038,Granted,10/2/2021,9/2/2021
245349,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/18/2021,9/2/2021
245344,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245341,Cleveland Metal,Steel,7219330020,Granted,10/18/2021,9/2/2021
245330,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245328,Cleveland Metal,Steel,7219330038,Granted,10/16/2021,9/8/2021
245316,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/18/2021,9/2/2021
245308,Cleveland Metal Exchange,Steel,7219330044,Granted,10/18/2021,9/2/2021
245303,Cleveland Metal Exchange,Steel,7219330038,Granted,10/18/2021,9/2/2021
245296,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245294,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/18/2021,9/2/2021
245291,Cleveland Metal,Steel,7219330038,Denied,10/18/2021,9/2/2021
245289,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245285,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/18/2021,9/2/2021
245282,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245226,Cleveland Metal Exchange,Steel,7219330038,Granted,10/18/2021,9/2/2021
245224,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/18/2021,9/2/2021
245167,Cleveland Metal Exchange,Steel,7219330038,Granted,10/20/2021,9/20/2021
245148,Cleveland Metal Exchange,Steel,7219330038,Granted,10/17/2021,9/1/2021
245100,Cleveland Metal Exchange,Steel,7219330038,Granted,10/17/2021,9/1/2021
245098,Cleveland Metal,Steel,7219330038,Granted,10/17/2021,9/1/2021
245096,Cleveland Metal Exchange,Steel,7219330038,Granted,10/17/2021,9/1/2021
245095,Cleveland Metal,Steel,7219330038,Granted,10/17/2021,9/1/2021
245089,Cleveland Metal Exchange,Steel,7219330070,Granted,10/17/2021,9/1/2021
245084,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/17/2021,9/1/2021
245082,Cleveland Metal Exchange,Steel,7219330070,Granted,10/17/2021,9/1/2021
245074,Cleveland Metal,Steel,7219330038,Granted,10/17/2021,9/1/2021
245050,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/17/2021,9/1/2021
245037,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/17/2021,9/1/2021
245019,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/17/2021,9/1/2021
245009,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/17/2021,9/1/2021
244983,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/17/2021,9/1/2021
244970,Cleveland Metal Exchange,Steel,7219330070,Granted,10/17/2021,9/1/2021
244892,Cleveland Metal Exchange,Steel,7219330070,Granted,10/17/2021,9/1/2021
244876,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/17/2021,9/1/2021
244868,Boyd Metals of Little Rock,Steel,7219330045,Granted,10/1/2021,9/1/2021
244838,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/17/2021,9/1/2021
244798,Boyd Metals of Little Rock,Steel,7219330070,Granted,10/17/2021,9/1/2021
244690,Forms & Surfaces,Steel,7219330070,Granted,9/30/2021,8/31/2021
244687,Forms & Surfaces,Steel,7219330070,Granted,9/30/2021,8/31/2021
244247,Dai Ichi USA LTD,Steel,7219330020,Granted,10/4/2021,8/27/2021
243960,"Mirror Metals, Inc.",Steel,7219330070,Granted,9/25/2021,8/26/2021
242974,"Webco Industries, Inc.				",Steel,7219330036,Granted,9/23/2021,8/24/2021
242949,Dai Ichi USA LTD,Steel,7219330025,Granted,10/9/2021,8/24/2021
242947,Dai Ichi USA LTD,Steel,7219330020,Granted,10/9/2021,8/24/2021
242936,Dai Ichi USA LTD,Steel,7219330020,Granted,10/8/2021,8/23/2021
242924,Dai Ichi USA LTD,Steel,7219330036,Granted,10/8/2021,8/23/2021
242893,Dai Ichi USA LTD,Steel,7219330020,Granted,10/8/2021,8/23/2021
242881,Dai Ichi USA LTD,Steel,7219330020,Granted,10/8/2021,8/23/2021
242869,"Webco Industries, Inc.				",Steel,7219330038,Granted,9/30/2021,8/23/2021
242815,Dai Ichi USA LTD,Steel,7219330036,Granted,10/8/2021,8/23/2021
242624,"Webco Industries, Inc.				",Steel,7219330038,Granted,9/27/2021,8/20/2021
242434,Dai Ichi USA LTD,Steel,7219330038,Granted,10/3/2021,8/18/2021
242353,Dai Ichi USA LTD,Steel,7219330038,Granted,10/3/2021,8/18/2021
242232,"RM CREATIONS, INC.",Steel,7219330038,Denied,10/4/2021,8/18/2021
242224,"RM CREATIONS, INC.",Steel,7219330044,Granted,10/4/2021,8/18/2021
241724,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/16/2021,8/17/2021
241721,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/16/2021,8/17/2021
241719,"RM CREATIONS, INC.",Steel,7219330038,Granted,10/2/2021,8/17/2021
241715,"RM CREATIONS, INC.",Steel,7219330038,Granted,10/2/2021,8/17/2021
241708,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/16/2021,8/17/2021
241663,Dai Ichi USA LTD,Steel,7219330038,Granted,10/2/2021,8/17/2021
241658,Dai Ichi USA LTD,Steel,7219330036,Granted,9/17/2021,8/18/2021
241648,Dai Ichi USA LTD,Steel,7219330036,Granted,10/1/2021,8/16/2021
241563,Dai Ichi USA LTD,Steel,7219330038,Granted,10/1/2021,8/16/2021
241553,"RM CREATIONS, INC.",Steel,7219330025,Granted,10/1/2021,8/16/2021
241549,Dai Ichi USA LTD,Steel,7219330038,Granted,10/1/2021,8/16/2021
241537,Dai Ichi USA LTD,Steel,7219330038,Granted,10/1/2021,8/16/2021
241527,Dai Ichi USA LTD,Steel,7219330038,Granted,10/1/2021,8/16/2021
241520,"RM CREATIONS, INC.",Steel,7219330038,Granted,10/1/2021,8/16/2021
241500,"RM CREATIONS, INC.",Steel,7219330025,Granted,10/1/2021,8/16/2021
241468,Dai Ichi USA LTD,Steel,7219330038,Granted,9/15/2021,8/16/2021
241282,Dai Ichi USA LTD,Steel,7219330038,Granted,9/28/2021,8/13/2021
241256,Dai Ichi USA LTD,Steel,7219330038,Granted,9/28/2021,8/13/2021
241206,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/27/2021,8/12/2021
